entry,exit,code,hold,actual_ret,bp,prod_triggered,prod_sim_ret,A_triggered,A_sim_ret,B_triggered,B_sim_ret,fwd5,fwd20,yr
2024-03-05,2024-04-09,002734,35,0.1021578407423184,0,True,0.08239700374531833,True,0.08239700374531833,True,0.014981273408239737,-0.016198357930415574,0.11279661262066609,2024
2024-03-26,2024-04-09,688366,14,-0.1033576051317296,4,True,-0.10309076682316132,True,-0.10309076682316132,True,-0.07374804381846634,-0.014884466005830266,0.017756870441955286,2024
2024-03-26,2024-04-10,300695,15,0.0350019295667216,0,False,,False,,True,-0.0597581343028839,-0.13873955641702718,-0.07305923284260141,2024
2024-03-26,2024-04-10,601600,15,0.0101118242546858,0,False,,False,,False,,-0.009499513050710173,0.10000606857476035,2024
2024-03-15,2024-04-17,003028,33,-0.0061066448059554,0,True,-0.06524936488835409,True,-0.06524936488835409,True,-0.06524936488835409,0.06693434915273788,0.07024481125741322,2024
2024-03-15,2024-04-17,300606,33,-0.1796691850628762,0,True,-0.0983318700614575,True,-0.0983318700614575,True,-0.031606672519754464,-0.015928089846330207,0.04796559133456846,2024
2024-03-26,2024-04-17,600988,22,0.3022969218108207,0,True,0.31609195402298873,True,0.31609195402298873,True,0.31609195402298873,-0.05024853715930544,-0.048067707164263895,2024
2024-03-26,2024-04-17,688279,22,-0.0404538585243935,7,True,0.02119995883503134,True,0.02119995883503134,True,0.07883091489142746,0.049377713760957676,0.11588228112595766,2024
2024-03-15,2024-04-30,000887,46,0.2038635346751007,0,True,-0.013035381750465591,True,-0.013035381750465591,True,0.02327746741154546,0.04990730999857873,-0.024240914749630638,2024
2024-04-09,2024-05-06,002440,27,0.0798863649227969,0,False,,False,,False,,-0.0006134859977348084,-0.04743450200107169,2024
2024-03-26,2024-05-16,003006,51,0.5719718769464199,0,False,,False,,False,,-0.018872133885255993,-0.027944650480768884,2024
2024-04-19,2024-06-04,600018,46,0.0310255217882007,0,False,,False,,False,,-0.02695990007805793,0.04201037520376549,2024
2024-05-21,2024-06-11,603986,21,0.0163904383614443,4,False,,False,,True,-0.05279237443480378,0.12511493381967598,0.09710477557885988,2024
2024-06-12,2024-06-17,688230,5,0.0689166755698813,5,False,,False,,True,0.07164541590771112,0.10576686642423816,-0.00014401645874617675,2024
2024-06-12,2024-06-17,688689,5,0.0775681649985466,0,False,,False,,False,,0.10477221270016068,0.018133009488849883,2024
2024-04-30,2024-06-19,603590,50,-0.1187929115523382,0,True,-0.036357218496293586,True,-0.036357218496293586,True,0.024708789269325848,-0.03673517700946294,-0.06215742388426482,2024
2024-04-30,2024-06-19,688008,50,0.0977671738644649,0,False,,False,,True,0.012089462018940011,0.005097390644654531,0.1925988860835517,2024
2024-05-31,2024-07-02,300900,32,-0.0751611062718633,0,True,-0.11432460020415114,True,-0.11432460020415114,True,-0.05478053759782231,-0.10932439640855962,-0.04689637827163695,2024
2024-05-31,2024-07-02,688336,32,-0.1271209235962712,0,True,-0.07638126600804984,True,-0.07638126600804984,True,-0.0311013538236371,-0.045101827148832485,-0.09483071105558716,2024
2024-06-24,2024-07-04,601633,10,-0.0637791305811381,0,False,,False,,False,,0.033605544217309324,-0.033720666979147884,2024
2024-07-23,2024-08-19,002119,27,-0.0360885585473441,0,True,-0.03716814159292048,True,-0.03716814159292048,True,-0.02920353982300883,-0.07776922692776334,-0.10874626824976741,2024
2024-05-10,2024-08-19,002284,101,-0.1014058310320418,7,True,-0.11543624161073818,True,-0.11543624161073818,True,-0.05637583892617448,-0.04853906180165923,-0.04999612296275935,2024
2024-07-23,2024-08-19,300341,27,-0.007202949566328,0,False,,False,,True,0.0025316455696204887,-0.05174780852579186,0.13839331654342213,2024
2024-08-13,2024-08-19,301261,6,0.0150593947664738,0,False,,False,,False,,-0.0748367239062604,-0.11902788193230973,2024
2024-07-02,2024-08-19,600654,48,0.037067023784806,0,True,0.02678571428571419,True,0.02678571428571419,True,0.0714285714285714,-0.05557729686706259,-0.07298601028886798,2024
2024-06-24,2024-08-19,600690,56,-0.160971446021501,1,True,-0.1641610957603905,True,-0.1641610957603905,True,-0.12312082182029305,0.02596443502241308,0.05092790159451033,2024
2024-04-09,2024-08-19,603181,132,-0.1727804832535456,5,True,-0.11014788373278939,True,-0.11014788373278939,True,-0.05711371749107608,0.03314620432737847,-0.00028478672739662425,2024
2024-07-02,2024-08-19,603890,48,-0.0937553230714431,1,True,-0.14029180695847376,True,-0.14029180695847376,True,-0.10325476992143667,-0.02527527527527529,-0.0002502502502503834,2024
2024-07-12,2024-08-19,688505,38,0.0814749116350732,1,False,,False,,False,,-0.0718520403792603,-0.0397966948350591,2024
2024-07-12,2024-08-19,688687,38,-0.0438461621698659,1,False,,False,,False,,-0.10818241376624249,-0.1219450308377511,2024
2024-09-27,2024-10-08,688072,11,0.5221960911213175,0,False,,False,,False,,-0.17048289561946506,-0.027482750085048968,2024
2024-09-27,2024-10-14,600276,17,0.0642805249948672,0,True,0.0314830157415078,True,0.0314830157415078,True,0.06213753106876552,0.000601430277978876,-0.018979029020591676,2024
2024-09-27,2024-10-17,600298,20,0.0892901606926632,8,False,,False,,False,,-0.006084218334537317,0.016305102096478175,2024
2024-09-27,2024-10-17,601127,20,0.1399116452575208,0,True,0.08547544147689523,True,0.08547544147689523,True,0.08547544147689523,0.08238771261309008,0.5661863142528039,2024
2024-09-27,2024-11-05,300759,39,0.3103811742831204,0,True,0.26024096385542195,True,0.26024096385542195,True,0.26024096385542195,0.06493102629614333,-0.05574976095346762,2024
2024-10-29,2024-11-05,603809,7,0.4697280139017838,3,False,,False,,False,,-0.10231896581994948,-0.13911787301534795,2024
2024-10-21,2024-11-05,688485,15,-0.0074476547361568,0,False,,False,,True,-0.023921884174586183,0.08673892621106982,0.09992937299209959,2024
2024-11-08,2024-11-13,002916,5,0.045967153258992,0,False,,False,,False,,-0.07907540022562753,-0.12922704576544142,2024
2024-10-21,2024-11-14,688143,24,0.3902095901905409,0,False,,False,,True,-0.0368176047397375,-0.27169593836260497,-0.23863257196590526,2024
2024-11-08,2024-11-19,300502,11,-0.0899881830346563,0,True,-0.017178105723432258,True,-0.017178105723432258,True,-0.017178105723432258,-0.07420479274277314,0.08185142438657222,2024
2024-11-08,2024-11-19,603986,11,-0.1112562151609793,0,True,-0.062400678037927704,True,-0.062400678037927704,True,-0.034537556944591596,-0.03578855936137326,0.11265017365169716,2024
2024-10-09,2024-11-19,605088,41,-0.0146741503423628,0,True,-0.0818181818181819,True,-0.0818181818181819,True,-0.05026737967914441,0.13423671258523728,0.2927326724224757,2024
2024-10-29,2024-11-19,688258,21,0.0208620167266402,4,True,0.22068008327550293,True,0.2876474670367799,True,-0.031228313671061936,0.03302277849814894,0.14766076817649298,2024
2024-11-19,2024-11-22,301289,3,0.3214965554726734,1,False,,False,,False,,-0.13782478783795205,-0.1424582551607072,2024
2024-10-21,2024-11-22,603176,32,0.0738862841468601,0,False,,False,,True,0.010390689941812026,-0.03528100768903797,-0.0639246832327125,2024
2024-10-09,2024-11-25,603011,47,0.1797834928118868,0,True,0.28526645768025105,True,0.18181818181818188,True,-0.029780564263322762,-0.050207337202669344,-0.07946924208987871,2024
2024-11-08,2024-11-25,603181,17,-0.0777494882515394,0,True,-0.050396640223984934,True,-0.050396640223984934,True,-0.020531964535697722,0.17435600241903826,0.14562860969853886,2024
2024-10-21,2024-11-25,603637,35,0.1470937641008449,0,False,,False,,True,0.1485451761102603,0.011621706394951303,0.13774252280902033,2024
2024-10-09,2024-11-29,000887,51,-0.1499288014076525,7,True,-0.08998548621190161,True,-0.08998548621190161,True,-0.061683599419448565,0.02017085918015593,0.10935246206600291,2024
2024-11-19,2024-11-29,002920,10,-0.0392990362785473,1,False,,False,,False,,-0.04303567682619114,-0.03127587470247595,2024
2024-10-09,2024-11-29,603211,51,-0.0045385761145542,0,True,0.1143600630007533,True,0.2157091008696843,True,-0.032185167431349804,0.08402919837226985,-0.013049949776310243,2024
2024-10-21,2024-11-29,603281,39,0.0213893148652335,0,False,,False,,True,-0.011231101511878894,0.0030846960953891944,-0.030670958405535576,2024
2024-11-29,2024-12-02,002350,3,0.002725928291706,0,False,,False,,False,,0.04187101175239549,0.1974914555717786,2024
2024-11-29,2024-12-02,301099,3,0.0388573103583109,0,False,,False,,False,,0.05222491808237151,0.03515027438123752,2024
2024-11-19,2024-12-02,603115,13,0.0721440810402387,0,False,,False,,False,,-0.022332346972201655,-0.06822128215807277,2024
2024-11-29,2024-12-02,603538,3,0.0128256871259933,0,False,,False,,False,,-0.019509838143152658,-0.0561362917052316,2024
2024-11-19,2024-12-03,688123,14,0.0194721160591178,4,False,,False,,True,-0.05281385281385287,0.00029830563175181624,0.08479839081068974,2024
2024-11-29,2024-12-04,605580,5,0.0525376285817458,6,False,,False,,False,,0.03834408457169469,0.09228403701697752,2024
2024-10-09,2024-12-06,002009,58,0.1653640136151155,7,True,0.05097087378640763,True,0.05097087378640763,True,-0.06472491909385103,-0.009598590007127372,-0.07783360353840896,2024
2024-11-19,2024-12-10,002409,21,0.0205339179802608,4,False,,False,,False,,-0.07287826951180654,-0.12339401168041231,2024
2024-11-29,2024-12-10,301004,11,0.1129899473076601,1,False,,False,,False,,-0.04231886166174015,0.06185728117046274,2024
2024-11-08,2024-12-10,301087,32,0.0066177052411571,0,True,-0.07357768052516422,True,-0.07357768052516422,True,-0.05087527352297594,0.017383110982481353,-0.12384164068082826,2024
2024-10-29,2024-12-10,688308,42,0.0965325041954254,0,True,0.0556127703398559,True,0.0556127703398559,True,-0.06900102986611756,-0.06947244334864033,-0.2257194720439608,2024
2024-12-10,2024-12-20,301390,10,0.1583641919996823,0,False,,False,,True,-0.06108462455303931,-0.10137126742563818,-0.24144648803531232,2024
2024-12-20,2024-12-23,002552,3,0.0123502173206428,4,False,,False,,False,,0.05853886971210298,0.3170651163729892,2024
2024-10-21,2024-12-24,002671,64,0.1170953135596173,0,True,0.11893203883495174,True,0.11893203883495174,True,0.13592233009708754,-0.02674530727622948,0.045821928584753646,2024
2024-12-20,2024-12-25,601881,5,0.0325231781854125,0,False,,False,,False,,-0.03640363327247553,-0.1328682654632587,2024
2024-11-08,2024-12-25,603309,47,-0.0910771793713768,0,True,-0.04333868378812211,True,-0.04333868378812211,True,-0.012841091492776902,-0.046748374194567455,-0.08407972201754887,2024
2024-12-10,2025-01-02,003019,23,-0.0380043515785253,5,False,,False,,True,-0.03366733466933869,-0.08126189370721171,-0.035650782047286,2025
